symbol,sectorCode,mapMethod,confidenceGrade
OPTT,ENERGY,RULE,B
APT,IT_HW,RULE,B
GLDG,CHEM_STEEL,RULE,B
ACCS,TELCO_MEDIA,RULE,B
MHH,SOFTWARE,RULE,B
BUDA,CONSUMER,RULE,B
LCTX,BIO,RULE,B
MLSS,HEALTH_SVC,ML_NAME_IMPUTED,C2
MYO,SOFTWARE,ML_NAME_IMPUTED,C3
AUXX,CHEM_STEEL,RULE,B
CPHI,BIO,RULE,B
BTG,CHEM_STEEL,RULE,B
GROY,CHEM_STEEL,RULE,B
CVM,CHEM_STEEL,ML_NAME_IMPUTED,C3
CVR,FINANCE,ML_NAME_IMPUTED,C3
AIRI,SHIP_DEF,RULE,B
CVU,SHIP_DEF,RULE,B
HLSQ,SHIP_DEF,RULE,B
FLYX,SOFTWARE,ML_NAME_IMPUTED,C1
INTT,CONSTRUCT,ML_NAME_IMPUTED,C3
JAGU,ENERGY,RULE,B
AMZE,CONSUMER,ML_NAME_IMPUTED,C3
NNVC,SOFTWARE,ML_NAME_IMPUTED,C3
ELLO,FINANCE,RULE,B
BDL,BATTERY,ML_NAME_IMPUTED,C2
CMCL,CHEM_STEEL,RULE,B
GCDT,IT_HW,RULE,B
GNS,TELCO_MEDIA,ML_NAME_IMPUTED,C3
BQ,SOFTWARE,ML_NAME_IMPUTED,C3
INDO,ENERGY,RULE,B
KULR,IT_HW,RULE,B
IBO,BIO,RULE,B
BKTI,IT_HW,RULE,B
AZTR,SOFTWARE,ML_NAME_IMPUTED,C3
COHN,SHIP_DEF,ML_NAME_IMPUTED,C3
DIT,CONSUMER,ML_NAME_IMPUTED,C3
MCRP,SHIP_DEF,RULE,B
HYLN,CONSUMER,ML_NAME_IMPUTED,C3
ACU,CONSTRUCT,ML_NAME_IMPUTED,C2
MINE,CHEM_STEEL,RULE,B
ELA,BATTERY,ML_NAME_IMPUTED,C3
DC,CHEM_STEEL,RULE,B
ITRG,CHEM_STEEL,RULE,B
ITP,IT_HW,RULE,B
IDR,CHEM_STEEL,ML_NAME_IMPUTED,C3
INFU,SEMI,ML_NAME_IMPUTED,C3
NINE,ENERGY,RULE,B
LGPS,CHEM_STEEL,ML_NAME_IMPUTED,C3
MMA,CONSTRUCT,ML_NAME_IMPUTED,C3
INUV,FINANCE,ML_NAME_IMPUTED,C3
OGEN,CONSUMER,ML_NAME_IMPUTED,C3
EP,ENERGY,RULE,B
NFGC,CHEM_STEEL,RULE,B
CLDI,BIO,RULE,B
ISOU,ENERGY,ML_NAME_IMPUTED,C1
MGLD,CHEM_STEEL,RULE,B
OPHC,HEALTH_SVC,ML_NAME_IMPUTED,C3
GAU,CHEM_STEEL,RULE,B
BHB,FINANCE,RULE,B
BRBS,FINANCE,RULE,B
GRO,CHEM_STEEL,RULE,B
BHM,FINANCE,RULE,B
KNRX,SOFTWARE,ML_NAME_IMPUTED,C2
OBE,ENERGY,RULE,B
GBR,ENERGY,RULE,B
AWX,CONSUMER,ML_NAME_IMPUTED,C3
IGC,BIO,RULE,B
BATL,ENERGY,RULE,B
NSRX,BIO,RULE,B
NEWP,CHEM_STEEL,RULE,B
GTE,ENERGY,RULE,B
NAK,CHEM_STEEL,RULE,B
EPM,ENERGY,RULE,B
GORO,CHEM_STEEL,RULE,B
DNN,CHEM_STEEL,ML_NAME_IMPUTED,C2
CTGO,CHEM_STEEL,RULE,B
BCHT,IT_HW,ML_NAME_IMPUTED,C3
CHOW,SOFTWARE,RULE,B
LGCY,CONSUMER,RULE,B
APUS,BIO,RULE,B
MPU,SOFTWARE,ML_NAME_IMPUTED,C2
IHT,HEALTH_SVC,RULE,B
CCEL,SHIP_DEF,ML_NAME_IMPUTED,C3
AIB,SOFTWARE,RULE,B
IE,ENERGY,ML_NAME_IMPUTED,C3
AEON,BIO,RULE,B
FSI,IT_HW,RULE,B
FSP,FINANCE,RULE,B
AIM,BIO,RULE,B
CMT,IT_HW,RULE,B
ATNM,BIO,RULE,B
EQX,CHEM_STEEL,RULE,B
LPA,FINANCE,RULE,B
MITQ,IT_HW,RULE,B
NTIP,IT_HW,RULE,B
OSTX,AUTO,ML_NAME_IMPUTED,C3
MRT,IT_HW,RULE,B
INLX,SEMI,ML_NAME_IMPUTED,C3
ESP,IT_HW,RULE,B
GPUS,SOFTWARE,ML_NAME_IMPUTED,C3
LODE,SEMI,ML_NAME_IMPUTED,C3
MSN,TELCO_MEDIA,RULE,B
COPR,CHEM_STEEL,RULE,B
BRIA,SOFTWARE,ML_NAME_IMPUTED,C2
FURY,CHEM_STEEL,RULE,B
NVA,CHEM_STEEL,RULE,B
CITR,CONSUMER,ML_NAME_IMPUTED,C3
MTA,TELCO_MEDIA,RULE,B
MPTI,SHIP_DEF,RULE,B
CATX,BIO,RULE,B
AXIL,CONSUMER,RULE,B
PAPL,FINANCE,RULE,B
HOST,SOFTWARE,RULE,B
ARMP,BIO,RULE,B
AUST,CHEM_STEEL,RULE,B
MAIA,BIO,RULE,B
IAUX,CHEM_STEEL,RULE,B
NRXS,CONSUMER,ML_NAME_IMPUTED,C3
JOB,TELCO_MEDIA,ML_NAME_IMPUTED,C3
MI,SOFTWARE,ML_NAME_IMPUTED,C3
IMC,CHEM_STEEL,RULE,B
LSF,CONSUMER,RULE,B
DSS,CONSTRUCT,ML_NAME_IMPUTED,C3
AMS,HEALTH_SVC,RULE,B
EDVA,HEALTH_SVC,RULE,B
IMO,ENERGY,RULE,B
EVI,SHIP_DEF,RULE,B
NG,CHEM_STEEL,RULE,B
NXB,CONSUMER,ML_NAME_IMPUTED,C3
MTNB,BIO,RULE,B
DDC,IT_HW,ML_NAME_IMPUTED,C3
ATCH,AUTO,ML_NAME_IMPUTED,C3
NHC,HEALTH_SVC,RULE,B
BURU,SEMI,ML_NAME_IMPUTED,C3
EONR,CHEM_STEEL,ML_NAME_IMPUTED,C2
AGIG,CONSTRUCT,ML_NAME_IMPUTED,C3
LUD,IT_HW,RULE,B
MWG,SOFTWARE,ML_NAME_IMPUTED,C3
EGG,SOFTWARE,ML_NAME_IMPUTED,C3
KAPA,BIO,RULE,B
EXOD,SOFTWARE,ML_NAME_IMPUTED,C2
IOR,FINANCE,RULE,B
HSLV,CHEM_STEEL,RULE,B
MXC,ENERGY,RULE,B
BESS,ENERGY,RULE,B
PAAI,SOFTWARE,RULE,B
CTM,CONSUMER,ML_NAME_IMPUTED,C3
BRN,SHIP_DEF,RULE,B
ASM,CHEM_STEEL,RULE,B
CIX,SHIP_DEF,ML_NAME_IMPUTED,C3
CKX,CONSUMER,ML_NAME_IMPUTED,C3
ELMD,SEMI,ML_NAME_IMPUTED,C3
GENC,SHIP_DEF,RULE,B
LGL,TELCO_MEDIA,ML_NAME_IMPUTED,C3
AAPL,IT_HW,EXPLICIT,A
PW,FINANCE,RULE,B
ABAT,BATTERY,RULE,B
TPET,ENERGY,RULE,B
SBMT,CHEM_STEEL,RULE,B
ACCL,TELCO_MEDIA,ML_NAME_IMPUTED,C3
ABSI,CHEM_STEEL,ML_NAME_IMPUTED,C3
PTHS,BIO,RULE,B
AAL,CONSTRUCT,EXPLICIT,A
TGB,CHEM_STEEL,RULE,B
SEB,CHEM_STEEL,ML_NAME_IMPUTED,C3
REED,CONSUMER,ML_NAME_IMPUTED,C3
ACTU,BIO,RULE,B
ACDC,CONSUMER,ML_NAME_IMPUTED,C3
SER,BIO,RULE,B
STRW,FINANCE,RULE,B
SVM,CHEM_STEEL,RULE,B
AARD,BIO,RULE,B
ABTC,FINANCE,ML_NAME_IMPUTED,C3
ACET,BIO,RULE,B
ABCL,BIO,RULE,B
XPL,CHEM_STEEL,RULE,B
ADGM,HEALTH_SVC,RULE,B
THM,CHEM_STEEL,ML_NAME_IMPUTED,C3
VIDA,SOFTWARE,ML_NAME_IMPUTED,C3
TOVX,BIO,RULE,B
SLSR,ENERGY,RULE,B
ACGC,FINANCE,RULE,B
ABUS,BIO,RULE,B
UAVS,IT_HW,RULE,B
REA,CHEM_STEEL,RULE,B
ACT,BATTERY,ML_NAME_IMPUTED,C3
ACFN,ENERGY,RULE,B
TII,CHEM_STEEL,RULE,B
REI,ENERGY,RULE,B
TGEN,CONSUMER,ML_NAME_IMPUTED,C3
TP,SOFTWARE,ML_NAME_IMPUTED,C3
ABTS,TELCO_MEDIA,ML_NAME_IMPUTED,C3
RLGT,CONSTRUCT,RULE,B
ACXP,BIO,RULE,B
ADI,SEMI,EXPLICIT,A
PRK,CONSTRUCT,ML_NAME_IMPUTED,C3
RVP,IT_HW,RULE,B
ADP,SOFTWARE,ML_NAME_IMPUTED,C3
ABVC,BIO,RULE,B
AACP,FINANCE,RULE,B
ABEO,BIO,RULE,B
SYNX,SEMI,ML_NAME_IMPUTED,C3
ADIL,BIO,RULE,B
ACGL,FINANCE,EXPLICIT,A
RGNT,CHEM_STEEL,RULE,B
TMDE,ENERGY,RULE,B
UMAC,SEMI,ML_NAME_IMPUTED,C3
VENU,CHEM_STEEL,ML_NAME_IMPUTED,C3
ACIC,FINANCE,RULE,B
ROLR,IT_HW,RULE,B
ACHV,BIO,RULE,B
SIF,SHIP_DEF,RULE,B
ACIW,CONSTRUCT,ML_NAME_IMPUTED,C3
ACIU,BIO,ML_NAME_IMPUTED,C3
WRN,CHEM_STEEL,RULE,B
VNRX,ENERGY,ML_NAME_IMPUTED,C3
SDEV,CONSUMER,ML_NAME_IMPUTED,C3
YCBD,SEMI,ML_NAME_IMPUTED,C3
ADMA,BIO,RULE,B
PED,CHEM_STEEL,ML_NAME_IMPUTED,C3
TMP,FINANCE,RULE,B
TMQ,CHEM_STEEL,RULE,B
VNTG,IT_HW,ML_NAME_IMPUTED,C3
PLAG,CONSUMER,ML_NAME_IMPUTED,C3
SLI,BATTERY,RULE,B
VZLA,CHEM_STEEL,RULE,B
SACH,FINANCE,RULE,B
RYDE,TELCO_MEDIA,ML_NAME_IMPUTED,C3
SMJF,SOFTWARE,ML_NAME_IMPUTED,C3
ACLS,SEMI,EXPLICIT,A
STXS,SEMI,ML_NAME_IMPUTED,C3
VTAK,FINANCE,ML_NAME_IMPUTED,C3
ACNB,CHEM_STEEL,ML_NAME_IMPUTED,C3
URG,ENERGY,RULE,B
ACMR,SEMI,ML_NAME_IMPUTED,C3
REPX,FINANCE,ML_NAME_IMPUTED,C3
ACOG,IT_HW,ML_NAME_IMPUTED,C3
UUUU,ENERGY,RULE,B
WWR,CHEM_STEEL,ML_NAME_IMPUTED,C2
ABLV,SOFTWARE,ML_NAME_IMPUTED,C3
ACNT,SHIP_DEF,RULE,B
USAS,CHEM_STEEL,RULE,B
USBC,CONSTRUCT,ML_NAME_IMPUTED,C3
ADPT,BIO,RULE,B
PZG,CHEM_STEEL,RULE,B
ZONE,IT_HW,RULE,B
ABNB,SOFTWARE,ML_NAME_IMPUTED,C2
TOPS,CONSTRUCT,ML_NAME_IMPUTED,C3
TRX,CHEM_STEEL,RULE,B
TOPP,SOFTWARE,ML_NAME_IMPUTED,C3
ACON,SOFTWARE,ML_NAME_IMPUTED,C3
ZDGE,SOFTWARE,ML_NAME_IMPUTED,C2
TONT,SOFTWARE,ML_NAME_IMPUTED,C3
AAME,FINANCE,ML_NAME_IMPUTED,C3
SRXH,FINANCE,ML_NAME_IMPUTED,C3
SOAR,TELCO_MEDIA,ML_NAME_IMPUTED,C3
ADBT,SOFTWARE,ML_NAME_IMPUTED,C3
UEC,ENERGY,RULE,B
UUU,CONSTRUCT,ML_NAME_IMPUTED,C3
WYY,CHEM_STEEL,ML_NAME_IMPUTED,C3
ADBE,SOFTWARE,EXPLICIT,A
TOON,TELCO_MEDIA,RULE,B
VGZ,CHEM_STEEL,RULE,B
PLG,CHEM_STEEL,RULE,B
SNSC,SOFTWARE,ML_NAME_IMPUTED,C3
ABOS,BIO,RULE,B
ACAD,BIO,RULE,B
PLX,BIO,RULE,B
AAON,CONSTRUCT,ML_NAME_IMPUTED,C3
ADEA,SEMI,ML_NAME_IMPUTED,C3
AAOI,IT_HW,RULE,B
SLND,SOFTWARE,ML_NAME_IMPUTED,C3
XTNT,HEALTH_SVC,RULE,B
PMI,HEALTH_SVC,RULE,B
ACRV,BIO,RULE,B
ACRS,BIO,RULE,B
ACB,CHEM_STEEL,ML_NAME_IMPUTED,C3
ACHC,HEALTH_SVC,RULE,B
ACTG,SEMI,ML_NAME_IMPUTED,C2
ADAM,FINANCE,RULE,B
AMGN,BIO,EXPLICIT,A
ADVB,BIO,RULE,B
AIOS,IT_HW,RULE,B
AIOT,ENERGY,ML_NAME_IMPUTED,C3
ADUR,IT_HW,RULE,B
ADUS,CONSTRUCT,ML_NAME_IMPUTED,C3
AEYE,CONSUMER,ML_NAME_IMPUTED,C3
AEHR,IT_HW,RULE,B
AEHL,IT_HW,ML_NAME_IMPUTED,C3
AKTS,BIO,RULE,B
AFJK,HEALTH_SVC,RULE,B
ALVO,IT_HW,ML_NAME_IMPUTED,C3
AGNC,FINANCE,ML_NAME_IMPUTED,C3
AIRE,IT_HW,RULE,B
AMIX,HEALTH_SVC,RULE,B
ALGT,CONSUMER,ML_NAME_IMPUTED,C2
ALGN,IT_HW,RULE,B
AIAI,TELCO_MEDIA,ML_NAME_IMPUTED,C3
ALGM,SEMI,EXPLICIT,A
AEIS,SHIP_DEF,RULE,B
AGNT,SOFTWARE,ML_NAME_IMPUTED,C3
AIRT,CONSTRUCT,ML_NAME_IMPUTED,C2
AIRS,IT_HW,RULE,B
ALHC,HEALTH_SVC,RULE,B
AIRO,TELCO_MEDIA,ML_NAME_IMPUTED,C3
ALXO,BIO,RULE,B
ALZN,CONSUMER,ML_NAME_IMPUTED,C3
AMKR,SEMI,EXPLICIT,A
ADV,IT_HW,RULE,B
AIBZ,SOFTWARE,ML_NAME_IMPUTED,C3
AEC,ENERGY,RULE,B
AIDX,BIO,ML_NAME_IMPUTED,C3
AEI,SOFTWARE,ML_NAME_IMPUTED,C3
AEMD,HEALTH_SVC,RULE,B
AMLX,BIO,RULE,B
AEP,ENERGY,EXPLICIT,A
AGPU,SEMI,ML_NAME_IMPUTED,C3
ALKT,IT_HW,RULE,B
AIFU,SOFTWARE,ML_NAME_IMPUTED,C2
ALLR,BIO,RULE,B
AGRZ,SOFTWARE,ML_NAME_IMPUTED,C2
AENT,TELCO_MEDIA,RULE,B
AIFF,BIO,ML_NAME_IMPUTED,C3
AIFC,FINANCE,RULE,B
AIFA,FINANCE,ML_NAME_IMPUTED,C3
AFRI,AUTO,ML_NAME_IMPUTED,C3
AIXC,SOFTWARE,ML_NAME_IMPUTED,C3
ALMR,BIO,RULE,B
ALMS,CHEM_STEEL,ML_NAME_IMPUTED,C3
AGCC,FINANCE,ML_NAME_IMPUTED,C3
AMOD,SOFTWARE,ML_NAME_IMPUTED,C3
AIP,SEMI,ML_NAME_IMPUTED,C3
ALNY,BIO,EXPLICIT,A
ALNT,AUTO,ML_NAME_IMPUTED,C3
AMPH,BIO,RULE,B
AMPG,TELCO_MEDIA,ML_NAME_IMPUTED,C3
AFRM,SOFTWARE,ML_NAME_IMPUTED,C3
AMAT,SEMI,EXPLICIT,A
AMAN,FINANCE,RULE,B
AMAL,FINANCE,RULE,B
ALOY,SEMI,ML_NAME_IMPUTED,C3
AIIR,CONSTRUCT,ML_NAME_IMPUTED,C3
AIIO,SOFTWARE,RULE,B
AMAC,FINANCE,RULE,B
AGEN,CONSUMER,ML_NAME_IMPUTED,C3
AFCG,FINANCE,RULE,B
AMSF,CONSUMER,ML_NAME_IMPUTED,C3
AMSC,SEMI,ML_NAME_IMPUTED,C3
AMRX,BIO,RULE,B
ALPX,FINANCE,RULE,B
ALPS,TELCO_MEDIA,ML_NAME_IMPUTED,C3
AEBI,CONSUMER,ML_NAME_IMPUTED,C3
AMBA,SOFTWARE,ML_NAME_IMPUTED,C3
AERT,IT_HW,RULE,B
ALM,SHIP_DEF,RULE,B
ALP,CHEM_STEEL,ML_NAME_IMPUTED,C3
ALT,SEMI,ML_NAME_IMPUTED,C3
AMCI,SHIP_DEF,RULE,B
ALAB,SEMI,ML_NAME_IMPUTED,C3
AMSS,CONSUMER,RULE,B
AMD,SEMI,EXPLICIT,A
AESP,FINANCE,ML_NAME_IMPUTED,C1
AIMD,CONSUMER,ML_NAME_IMPUTED,C3
ADSK,SOFTWARE,EXPLICIT,A
ALRS,FINANCE,RULE,B
ALRM,SOFTWARE,ML_NAME_IMPUTED,C3
AMCX,TELCO_MEDIA,RULE,B
ADTN,SOFTWARE,ML_NAME_IMPUTED,C3
AKAM,SOFTWARE,EXPLICIT,A
AKAN,CHEM_STEEL,ML_NAME_IMPUTED,C2
ALCO,SEMI,ML_NAME_IMPUTED,C3
AGIO,BIO,RULE,B
AGYS,SEMI,ML_NAME_IMPUTED,C3
AHMA,FINANCE,ML_NAME_IMPUTED,C3
AFYA,SOFTWARE,ML_NAME_IMPUTED,C3
ALTO,SEMI,ML_NAME_IMPUTED,C3
ALTI,SOFTWARE,ML_NAME_IMPUTED,C3
ADSE,ENERGY,RULE,B
AEVA,IT_HW,RULE,B
AGMH,TELCO_MEDIA,ML_NAME_IMPUTED,C3
AHCO,HEALTH_SVC,ML_NAME_IMPUTED,C2
AIRG,CONSTRUCT,ML_NAME_IMPUTED,C3
AIRJ,IT_HW,RULE,B
AISP,SOFTWARE,RULE,B
AKBA,BIO,RULE,B
ALDX,BIO,RULE,B
ALEC,SEMI,ML_NAME_IMPUTED,C2
ALGS,BIO,RULE,B
ALKS,AUTO,ML_NAME_IMPUTED,C2
ALLO,BIO,RULE,B
ALLT,SOFTWARE,ML_NAME_IMPUTED,C3
ALMU,SEMI,ML_NAME_IMPUTED,C3
AMPL,SOFTWARE,ML_NAME_IMPUTED,C2
AMST,SEMI,ML_NAME_IMPUTED,C3
AVIR,BIO,RULE,B
APP,SOFTWARE,EXPLICIT,A
AUGO,CHEM_STEEL,RULE,B
ANIP,BIO,RULE,B
ASST,SOFTWARE,ML_NAME_IMPUTED,C1
ARQQ,IT_HW,RULE,B
ATEC,BATTERY,ML_NAME_IMPUTED,C3
ANIK,BIO,RULE,B
AQB,IT_HW,RULE,B
APMD,SEMI,ML_NAME_IMPUTED,C3
APMC,FINANCE,RULE,B
ASBP,BIO,RULE,B
ARRY,IT_HW,RULE,B
ARBE,SHIP_DEF,RULE,B
ARBB,CONSTRUCT,ML_NAME_IMPUTED,C3
ASTS,SOFTWARE,ML_NAME_IMPUTED,C2
ASTL,CHEM_STEEL,RULE,B
ASTH,HEALTH_SVC,RULE,B
ATEX,SOFTWARE,ML_NAME_IMPUTED,C3
ASTI,ENERGY,RULE,B
ASTE,SHIP_DEF,RULE,B
ATER,SEMI,ML_NAME_IMPUTED,C3
ASTC,BATTERY,ML_NAME_IMPUTED,C3
ARQ,CONSTRUCT,ML_NAME_IMPUTED,C3
ARCL,FINANCE,ML_NAME_IMPUTED,C1
ATGL,IT_HW,RULE,B
ARCB,CONSTRUCT,EXPLICIT,A
ARCC,FINANCE,RULE,B
AUID,AUTO,ML_NAME_IMPUTED,C3
APOG,BATTERY,ML_NAME_IMPUTED,C2
ASO,CONSUMER,ML_NAME_IMPUTED,C3
ATHR,HEALTH_SVC,ML_NAME_IMPUTED,C3
AVLN,BIO,RULE,B
ARTW,AUTO,ML_NAME_IMPUTED,C1
APPS,SOFTWARE,RULE,B
ARTL,BIO,RULE,B
APPF,SOFTWARE,ML_NAME_IMPUTED,C1
ARCT,BIO,RULE,B
ATXG,TELCO_MEDIA,ML_NAME_IMPUTED,C3
AMZN,CONSUMER,EXPLICIT,A
ARTNA,CHEM_STEEL,RULE,B
AQST,BIO,RULE,B
AUC,SOFTWARE,ML_NAME_IMPUTED,C3
AREC,CHEM_STEEL,RULE,B
ATYR,BIO,RULE,B
AUR,CONSUMER,ML_NAME_IMPUTED,C3
ANNX,SEMI,ML_NAME_IMPUTED,C3
ARVN,SEMI,ML_NAME_IMPUTED,C3
ANNA,FINANCE,RULE,B
ANPA,SOFTWARE,ML_NAME_IMPUTED,C3
ARWR,BIO,RULE,B
ATLX,BATTERY,RULE,B
ATLQ,FINANCE,RULE,B
ATLO,CONSTRUCT,ML_NAME_IMPUTED,C2
ARXS,SOFTWARE,ML_NAME_IMPUTED,C2
ATLC,BATTERY,ML_NAME_IMPUTED,C3
APEI,CONSUMER,RULE,B
APUR,SOFTWARE,ML_NAME_IMPUTED,C3
AOSL,SEMI,RULE,B
ATNI,CONSUMER,ML_NAME_IMPUTED,C3
AUPH,BIO,RULE,B
AVAV,SHIP_DEF,EXPLICIT,A
ASLE,CHEM_STEEL,ML_NAME_IMPUTED,C3
APVO,BIO,RULE,B
ANTA,SOFTWARE,RULE,B
ATOS,BIO,RULE,B
ATOM,AUTO,ML_NAME_IMPUTED,C3
AOUT,CONSUMER,RULE,B
ASMB,BIO,RULE,B
ARLP,CHEM_STEEL,ML_NAME_IMPUTED,C3
ANTX,BIO,RULE,B
ANDE,CONSUMER,ML_NAME_IMPUTED,C3
ASND,BIO,RULE,B
ATPC,BATTERY,ML_NAME_IMPUTED,C3
AURE,SOFTWARE,ML_NAME_IMPUTED,C2
AURA,BIO,RULE,B
APYX,HEALTH_SVC,RULE,B
AUBN,FINANCE,RULE,B
AUDC,SOFTWARE,ML_NAME_IMPUTED,C3
AMTX,CONSUMER,ML_NAME_IMPUTED,C3
ASPI,CONSUMER,ML_NAME_IMPUTED,C3
ATRC,SOFTWARE,ML_NAME_IMPUTED,C3
ASPC,FINANCE,RULE,B
ATRA,BIO,RULE,B
AVGO,SEMI,EXPLICIT,A
AROW,FINANCE,RULE,B
AQMS,CHEM_STEEL,RULE,B
ANGO,SHIP_DEF,ML_NAME_IMPUTED,C3
ANGH,SOFTWARE,ML_NAME_IMPUTED,C3
ANGI,SOFTWARE,ML_NAME_IMPUTED,C2
AUUD,SEMI,ML_NAME_IMPUTED,C3
ASRV,FINANCE,RULE,B
ATTT,IT_HW,RULE,B
ATTO,BIO,RULE,B
APA,ENERGY,EXPLICIT,A
APC,ENERGY,RULE,B
APLD,SOFTWARE,RULE,B
ANAB,SEMI,ML_NAME_IMPUTED,C3
ANIX,BIO,RULE,B
APLM,SOFTWARE,ML_NAME_IMPUTED,C3
APPN,BATTERY,ML_NAME_IMPUTED,C3
APRE,BIO,RULE,B
APWC,CONSTRUCT,ML_NAME_IMPUTED,C3
ARAI,SOFTWARE,RULE,B
ARAY,AUTO,ML_NAME_IMPUTED,C3
ARDX,CONSUMER,ML_NAME_IMPUTED,C3
ARHS,SOFTWARE,ML_NAME_IMPUTED,C2
ARKO,CHEM_STEEL,ML_NAME_IMPUTED,C3
ARKR,CONSUMER,RULE,B
ARQT,BIO,RULE,B
ARTV,BIO,RULE,B
ASPS,IT_HW,RULE,B
ASUR,SOFTWARE,RULE,B
ASYS,IT_HW,RULE,B
ATRO,IT_HW,ML_NAME_IMPUTED,C3
AVAH,HEALTH_SVC,RULE,B
AVBH,SOFTWARE,ML_NAME_IMPUTED,C3
AVBP,BIO,RULE,B
AVNW,IT_HW,RULE,B
AVO,AUTO,ML_NAME_IMPUTED,C2
BBNX,BIO,ML_NAME_IMPUTED,C3
BANL,IT_HW,ML_NAME_IMPUTED,C3
BCAX,BIO,RULE,B
BCG,FINANCE,RULE,B
BANF,FINANCE,ML_NAME_IMPUTED,C3
BAND,SOFTWARE,ML_NAME_IMPUTED,C2
BEEP,CONSTRUCT,RULE,B
BCAL,FINANCE,RULE,B
BEEM,CONSUMER,ML_NAME_IMPUTED,C3
BGIN,SOFTWARE,ML_NAME_IMPUTED,C3
BDCI,FINANCE,ML_NAME_IMPUTED,C3
BDSX,BIO,ML_NAME_IMPUTED,C3
AZ,IT_HW,RULE,B
BBOT,BIO,RULE,B
BLSM,BIO,RULE,B
BIOA,BIO,ML_NAME_IMPUTED,C3
BCBP,FINANCE,RULE,B
BCRX,BIO,RULE,B
BDTX,BIO,RULE,B
BANR,ENERGY,ML_NAME_IMPUTED,C3
BJRI,CONSUMER,RULE,B
BCDA,BIO,ML_NAME_IMPUTED,C3
BGLC,CHEM_STEEL,ML_NAME_IMPUTED,C3
BCCQ,FINANCE,RULE,B
BIOT,BIO,RULE,B
AZTA,SEMI,ML_NAME_IMPUTED,C3
BAOS,TELCO_MEDIA,RULE,B
BFC,FINANCE,RULE,B
BLFS,IT_HW,RULE,B
BBSI,CONSTRUCT,ML_NAME_IMPUTED,C3
BCTX,BIO,RULE,B
BGL,CHEM_STEEL,RULE,B
BIRD,SOFTWARE,ML_NAME_IMPUTED,C2
AYTU,BIO,RULE,B
BGM,TELCO_MEDIA,ML_NAME_IMPUTED,C3
BIAF,IT_HW,RULE,B
BGMS,BIO,RULE,B
AVR,IT_HW,RULE,B
AVT,SOFTWARE,ML_NAME_IMPUTED,C3
BHF,FINANCE,RULE,B
AVX,IT_HW,RULE,B
BJDX,HEALTH_SVC,RULE,B
AXSM,BIO,RULE,B
BID,FINANCE,RULE,B
BHAV,FINANCE,RULE,B
AVPT,SOFTWARE,ML_NAME_IMPUTED,C2
BLIV,SEMI,ML_NAME_IMPUTED,C3
BHRB,FINANCE,RULE,B
AXTI,SEMI,ML_NAME_IMPUTED,C3
AWRE,SOFTWARE,ML_NAME_IMPUTED,C3
AZIO,SOFTWARE,RULE,B
BKYI,BIO,RULE,B
AYA,CHEM_STEEL,RULE,B
BATRA,SOFTWARE,ML_NAME_IMPUTED,C3
BENF,SOFTWARE,ML_NAME_IMPUTED,C2
BIVI,BIO,ML_NAME_IMPUTED,C3
BELFA,SOFTWARE,ML_NAME_IMPUTED,C2
BELFB,SOFTWARE,ML_NAME_IMPUTED,C2
BKR,ENERGY,EXPLICIT,A
BATRK,SOFTWARE,ML_NAME_IMPUTED,C3
AZI,SOFTWARE,RULE,B
BAER,SHIP_DEF,RULE,B
BBGI,TELCO_MEDIA,RULE,B
BLKB,CONSUMER,ML_NAME_IMPUTED,C3
AXGN,SEMI,ML_NAME_IMPUTED,C3
BDMD,HEALTH_SVC,RULE,B
BLLN,SOFTWARE,ML_NAME_IMPUTED,C2
BAFN,FINANCE,RULE,B
BFRI,BIO,ML_NAME_IMPUTED,C3
BFRG,SOFTWARE,RULE,B
AVTX,BIO,RULE,B
BBIO,BIO,RULE,B
BIYA,TELCO_MEDIA,ML_NAME_IMPUTED,C3
BLNK,CONSUMER,ML_NAME_IMPUTED,C3
BGDE,ENERGY,RULE,B
BBLG,BIO,RULE,B
BEAT,CONSUMER,ML_NAME_IMPUTED,C3
BEAM,BIO,EXPLICIT,A
BFST,FINANCE,RULE,B
BCML,CHEM_STEEL,ML_NAME_IMPUTED,C3
BIIB,BIO,EXPLICIT,A
BKNG,SOFTWARE,ML_NAME_IMPUTED,C3
BCPC,CHEM_STEEL,ML_NAME_IMPUTED,C3
AVXL,BIO,RULE,B
AXG,SOFTWARE,ML_NAME_IMPUTED,C3
AXON,IT_HW,ML_NAME_IMPUTED,C3
BBCP,SOFTWARE,ML_NAME_IMPUTED,C3
BCIC,FINANCE,ML_NAME_IMPUTED,C2
BETR,FINANCE,RULE,B
BGC,TELCO_MEDIA,ML_NAME_IMPUTED,C2
BHST,BIO,ML_NAME_IMPUTED,C1
BIOX,IT_HW,RULE,B
BL,CONSUMER,ML_NAME_IMPUTED,C3
BLBD,CHEM_STEEL,ML_NAME_IMPUTED,C3
BLDP,ENERGY,RULE,B
BLIN,SOFTWARE,RULE,B
BLMN,CONSUMER,RULE,B
BLNE,SOFTWARE,ML_NAME_IMPUTED,C3
BRNX,SOFTWARE,ML_NAME_IMPUTED,C3
BVFL,FINANCE,RULE,B
BTBD,CONSUMER,RULE,B
BOXL,BATTERY,ML_NAME_IMPUTED,C3
BSP,SOFTWARE,ML_NAME_IMPUTED,C3
BWIN,FINANCE,RULE,B
